Date,Province,District,Ga.Pa/Na.Pa.,Ward,Protected Area,Confidence,Lat,Lon
4/29/2024,Koshi,Udaipur,Rautamai,3,,59,27.03345,86.68767
4/29/2024,Bagmati,Ramechap,Khadadevi,3,,79,27.38485,85.94685
4/29/2024,Bagmati,Kavrepalanchok,Mahabharat,4,,58,27.42759,85.64637
4/29/2024,Bagmati,Kavrepalanchok,Roshi,1,,77,27.50914,85.57384
4/29/2024,Bagmati,dolakha,Gaurishankar,8,Gourishankar Conservation Area,51,27.79952,86.2273
4/29/2024,Bagmati,Dhading,Benighat Rorang,2,,43,27.73201,84.78888
4/29/2024,Bagmati,Dhading,Benighat Rorang,2,,47,27.74083,84.78716
4/29/2024,Bagmati,Dhading,Siddhalek,2,,74,27.85797,84.83086
4/29/2024,Gandaki,Nawalpur,Bulingtar,2,,72,27.77666,84.20348
4/29/2024,Gandaki,Nawalpur,Bulingtar,3,,84,27.78547,84.20175
4/29/2024,Gandaki,Nawalpur,Bulingtar,3,,84,27.78402,84.19183
4/29/2024,Bagmati,Dhading,Nilakantha,14,,86,27.91865,85.00386
4/29/2024,Lumbini,Palpa,Nisdi,1,,79,27.82852,83.99415
4/29/2024,Lumbini,Palpa,Nisdi,1,,92,27.82705,83.98418
4/29/2024,Lumbini,Palpa,Ribdikot,3,,20,27.86809,83.45607
4/29/2024,Lumbini,Palpa,Rainadevi Chhahara,6,,44,27.85707,83.32359
4/29/2024,Lumbini,Gulmi,Kaligandaki,1,,50,27.99086,83.54025
4/29/2024,Gandaki,Lamjung,Besishahar,1,,76,28.18314,84.3986
4/29/2024,Gandaki,Lamjung,Besishahar,2,,93,28.18169,84.3886
4/29/2024,Lumbini,Arghakhanchi,Bhumekasthan,2,,64,28.05287,83.03549
4/29/2024,Lumbini,Arghakhanchi,Bhumekasthan,2,,70,28.05703,83.00291
4/29/2024,Lumbini,Arghakhanchi,Bhumekasthan,1,,70,28.05536,82.99208
4/29/2024,Gandaki,the mountain,Kushma,3,,83,28.26603,83.70531
4/29/2024,Gandaki,the mountain,Kushma,3,,98,28.26455,83.69543
4/29/2024,Lumbini,left,Rapti Sonari,1,Banke National Nikunj Central Area,81,28.00682,82.04052
4/29/2024,Gandaki,Baglung,Galkot,9,,64,28.22509,83.37289
4/29/2024,Lumbini,Rolpa,Rolpa,1,,93,28.27693,82.63037
4/29/2024,Gandaki,Myagdi,Dhaulagiri,4,,59,28.54979,83.31618
4/29/2024,Karnali,Salyan,Bangad Kupinde,1,,65,28.5234,82.0331
4/29/2024,Karnali,Pakshami Rukum,Chaurjahari,10,,79,28.60611,82.25331
4/29/2024,Karnali,Surkhet,Chingad,6,,76,28.62229,81.7821
4/29/2024,Karnali,Dailekh,Gurans,7,,59,28.70742,81.79134
4/29/2024,Karnali,Surkhet,Chaukune,4,,49,28.86244,81.22762
4/29/2024,Karnali,Surkhet,Chaukune,6,,79,28.91593,81.31319
4/29/2024,far west,Kailali,Chure,5,,78,28.94673,80.63538
4/29/2024,far west,Kailali,Chure,1,,56,28.98278,80.66866
4/29/2024,far west,Kailali,Chure,5,,65,28.97626,80.63065
4/29/2024,far west,Kailali,Chure,1,,67,28.99247,80.66634
4/29/2024,far west,Kailali,Chure,3,,45,29.00203,80.66315
4/29/2024,far west,Kailali,Chure,3,,83,29.00003,80.65146
4/29/2024,far west,Dadeldhura,Ganayapdhura,1,,67,29.23723,80.64311
4/29/2024,far west,Dadeldhura,Parashuram,2,,48,29.19309,80.38876
4/29/2024,Madhesh,twelve,Nijgadh,10,,74,27.26545,85.14523
4/29/2024,Koshi,Morang,Letang,4,,45,26.67839,87.50631
4/29/2024,Koshi,Dhankuta,Chaubise,4,,66,26.96339,87.49976
4/29/2024,Koshi,Dhankuta,Chaubise,4,,72,26.97323,87.49963
4/29/2024,Koshi,Udaipur,Sunkoshi,4,,70,27.0957,86.68453
4/29/2024,Koshi,Udaipur,Sunkoshi,4,,82,27.0942,86.67293
4/29/2024,Koshi,Khotang,Halesi Tuwachung,9,,81,27.23815,86.63144
4/29/2024,Koshi,Sankhuvasabha,Panchakhapan,9,,65,27.35603,87.36876
4/29/2024,Bagmati,Sindhuli,Phikkal,3,,84,27.23244,86.25295
4/29/2024,Madhesh,Rautahat,Chandrapur,1,,52,27.15041,85.4453
4/29/2024,far west,Kailali,Chure,4,,16,28.87137,80.73999
4/29/2024,far west,Kanchanpur,Shuklaphanta,7,Shuklaphanta National Nikunj Intermediate Area,77,29.00861,80.37912
4/29/2024,far west,Dottie,Jorayal,1,,57,29.11984,80.58009
4/29/2024,far west,Dottie,Jorayal,1,,87,29.11834,80.56493
4/29/2024,far west,Baitadi,Patan,2,,39,29.41613,80.57619
4/29/2024,far west,Baitadi,Patan,2,,9,29.41443,80.58849
4/29/2024,far west,Dadeldhura,Alital,4,,72,29.1167,80.54848
4/29/2024,Lumbini,Arghakhanchi,Sitganga,3,,67,27.88893,83.10876
4/29/2024,Lumbini,Arghakhanchi,Sitganga,3,,30,27.89626,83.10038
4/29/2024,Gandaki,Baglung,Jaimuni,8,,46,28.1215,83.55859
4/29/2024,Lumbini,Dang,Tulsipur,3,,73,28.20375,82.27467
4/29/2024,Karnali,Salyan,Kumakhmalika,5,,54,28.57688,82.23936
4/29/2024,Karnali,Pakshami Rukum,Chaurjahari,5,,97,28.61614,82.24781
4/29/2024,Karnali,Surkhet,Chingad,6,,79,28.59965,81.78222
4/29/2024,Karnali,Surkhet,Panchpuri,7,,77,28.87709,81.39408
4/29/2024,Karnali,Surkhet,Panchpuri,7,,77,28.87533,81.37478
4/29/2024,Karnali,Surkhet,Chaukune,2,,69,28.88636,81.10219
4/29/2024,far west,Kailali,Chure,4,,35,28.87502,80.74435
4/29/2024,Karnali,Dailekh,Aathabis,1,,53,28.94087,81.50797
4/29/2024,Karnali,Pakshami Rukum,Chaurjahari,10,,47,28.61033,82.26147
4/29/2024,Lumbini,Palpa,Ribdikot,5,,78,27.86566,83.43648
4/30/2024,far west,Kailali,Chure,6,,70,29.00735,80.55932
4/30/2024,Lumbini,Gulmi,Resunga,12,,69,28.05678,83.27151
4/30/2024,Lumbini,Dang,Tulsipur,3,,61,28.19335,82.27842
4/30/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,77,27.32991,84.72943
4/30/2024,Madhesh,Parsa,Parsa Wildlife Resrved Area,99,Parsa National Nikunj,62,27.33171,84.71832
4/30/2024,Madhesh,twelve,Nijgadh,13,,68,27.29352,85.07215
4/30/2024,Koshi,Khotang,Jantedhunga,4,,80,27.00432,86.90526
4/30/2024,Koshi,Udaipur,Sunkoshi,5,,89,27.04452,86.6739
4/30/2024,Koshi,Udaipur,Sunkoshi,5,,99,27.04153,86.66578
4/30/2024,Koshi,Khotang,Jantedhunga,4,,81,27.0082,86.91102
4/30/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,30,27.41423,84.60371
4/30/2024,Madhesh,Parsa,Chitwan National Park,99,Chitwan National Park,46,27.41604,84.59258
4/30/2024,Koshi,Khotang,Halesi Tuwachung,11,,68,27.13008,86.71568
4/30/2024,Koshi,Khotang,Halesi Tuwachung,11,,63,27.13509,86.72308
4/30/2024,Bagmati,Kavrepalanchok,Mahabharat,4,,32,27.43506,85.65521
4/30/2024,Lumbini,Dang,Lamahi,9,,66,27.98421,82.19788
4/30/2024,Lumbini,Gulmi,Resunga,6,,51,28.09462,83.21349
4/30/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,56,28.34016,81.63388
4/30/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,68,28.37565,81.44155
4/30/2024,Karnali,Salyan,Kapurkot,5,,56,28.26809,82.3385
4/30/2024,Gandaki,Baglung,Bareng,4,,44,28.13719,83.4232
4/30/2024,Lumbini,Bardia,Bardiya National Park,99,Bardia National Park,55,28.45055,81.36648
4/30/2024,Bagmati,Nuwakot,Meghang,5,,29,27.94492,85.05632
4/30/2024,Karnali,Salyan,Sharada,2,,92,28.3813,82.19193
4/30/2024,Karnali,Salyan,Sharada,2,,63,28.38269,82.18208
4/30/2024,Karnali,Salyan,Sharada,2,,50,28.38409,82.17216
4/30/2024,Karnali,Salyan,Sharada,2,,80,28.38552,82.16217
4/30/2024,Gandaki,Sanja,Aandhikhola,4,,52,28.17309,83.79195
4/30/2024,Karnali,Surkhet,Simta,7,,66,28.45896,81.97629
4/30/2024,Karnali,Surkhet,Barahtal,2,,59,28.59387,81.46053
4/30/2024,Gandaki,Lamjung,Besishahar,1,,85,28.16804,84.41067
4/30/2024,Gandaki,Lamjung,Besishahar,1,,83,28.16982,84.39962
4/30/2024,Gandaki,Lamjung,Besishahar,1,,85,28.1771,84.41259
4/30/2024,Gandaki,Lamjung,Besishahar,1,,73,28.17882,84.40188
4/30/2024,far west,Kailali,Dhangadhi,15,,16,28.7237,80.69259
4/30/2024,Karnali,Surkhet,Chingad,6,,54,28.59642,81.78078
4/30/2024,Karnali,Salyan,Kumakhmalika,5,,60,28.57723,82.23919
4/30/2024,Karnali,Surkhet,Chingad,2,,72,28.62658,81.88921
4/30/2024,Karnali,Salyan,Kumakhmalika,4,,86,28.6063,82.2405
4/30/2024,Karnali,Surkhet,Barahtal,9,,36,28.69435,81.60749
4/30/2024,far west,Kailali,Gauriganga,6,,87,28.82783,80.67151
4/30/2024,Karnali,Pakshami Rukum,Chaurjahari,10,,86,28.62107,82.26344
4/30/2024,far west,Kanchanpur,Shuklaphanta,11,,67,28.87523,80.37503
4/30/2024,Karnali,Pakshami Rukum,Chaurjahari,10,,36,28.62986,82.26498
4/30/2024,Karnali,Pakshami Rukum,Chaurjahari,5,,36,28.63128,82.25503
4/30/2024,Karnali,Dailekh,Gurans,5,,54,28.71275,81.67209
4/30/2024,far west,Kailali,Chure,4,,41,28.83764,80.73996
4/30/2024,Karnali,Dailekh,Dungeshwor,6,,52,28.72164,81.67353
4/30/2024,far west,Kailali,Chure,4,,32,28.84674,80.74178
4/30/2024,Karnali,Surkhet,Chaukune,3,,77,28.83324,81.19118
4/30/2024,far west,Kailali,Mohanyal,3,,64,28.84574,81.09661
4/30/2024,Karnali,Surkhet,Chaukune,3,,53,28.84223,81.19281
4/30/2024,far west,Kanchanpur,Shuklaphanta,8,,87,28.95369,80.40565
4/30/2024,Karnali,Surkhet,Chaukune,4,,65,28.85603,81.22726
4/30/2024,far west,Kailali,Chure,5,,59,28.96046,80.64613
4/30/2024,Karnali,Surkhet,Chaukune,2,,43,28.91156,81.08731
4/30/2024,far west,Kanchanpur,Shuklaphanta,8,,40,28.99708,80.4364
4/30/2024,far west,Kanchanpur,Shuklaphanta,8,,56,28.99846,80.42564
4/30/2024,far west,Kanchanpur,Shuklaphanta,7,Shuklaphanta National Nikunj Intermediate Area,61,29.00427,80.38058
4/30/2024,Karnali,Surkhet,Chaukune,3,,77,28.91344,81.14194
4/30/2024,Karnali,Surkhet,Chaukune,6,,57,28.89956,81.31678
4/30/2024,Karnali,Surkhet,Chaukune,3,,76,28.92311,81.13892
4/30/2024,far west,Dottie,Jorayal,6,,28,29.02997,80.67559
4/30/2024,Karnali,Dailekh,Thantikandh,1,,75,28.94598,81.51489
4/30/2024,Karnali,Dailekh,Aathabis,1,,87,28.94741,81.50446
4/30/2024,far west,Dottie,Jorayal,4,,72,29.08944,80.63605
4/30/2024,far west,Dottie,Jorayal,4,,72,29.09078,80.62556
4/30/2024,far west,surprise,Mangalsen,6,,38,29.0918,81.25594
4/30/2024,Karnali,Jajarkot,Barekot,4,,67,29.00329,82.23454
4/30/2024,Karnali,Jajarkot,Barekot,3,,88,29.00468,82.22467
4/30/2024,far west,Dadeldhura,Bhageshwar,4,,47,29.2724,80.5143
4/30/2024,Karnali,Dolpa,Mudkechula,9,,70,29.04923,82.43416
4/30/2024,far west,Dottie,Shikhar,11,,41,29.30917,80.79459
4/30/2024,far west,Dottie,Shikhar,11,,48,29.31683,80.80746
4/30/2024,far west,Baitadi,Sigas,1,,72,29.47032,80.68039
4/30/2024,far west,Baitadi,Patan,8,,62,29.47176,80.66911
4/30/2024,far west,bajura,Badimalika,3,,75,29.46927,81.46297
4/30/2024,far west,bajura,Badimalika,2,,73,29.47067,81.45259
4/30/2024,Lumbini,Arghakhanchi,Sitganga,6,,50,27.89373,83.00413
4/30/2024,Lumbini,Palpa,Rainadevi Chhahara,4,,56,27.86215,83.33628
4/30/2024,Bagmati,Lalitpur,Godawari,5,,39,27.55947,85.35033
4/30/2024,Lumbini,Palpa,Ribdikot,5,,60,27.86669,83.43662
4/30/2024,Lumbini,Palpa,Ribdikot,7,,68,27.86824,83.42649
4/30/2024,Lumbini,Palpa,Ribdikot,7,,76,27.87707,83.42833
4/30/2024,Bagmati,Makwanpur,Kailash,6,,69,27.67139,84.96862
4/30/2024,Bagmati,Makwanpur,Kailash,6,,68,27.67323,84.95733
4/30/2024,Gandaki,Tanahun,Devghat,4,,51,27.79883,84.40113
4/30/2024,Lumbini,Arghakhanchi,Bhumekasthan,2,,48,28.04696,83.03461
4/30/2024,Bagmati,Makwanpur,Indrasarowar,3,,82,27.57426,85.23878
4/30/2024,Lumbini,Arghakhanchi,Sitganga,6,,50,27.89039,82.99798
4/30/2024,Lumbini,Arghakhanchi,Sitganga,7,,36,27.89046,82.99352
4/30/2024,Karnali,Salyan,Kapurkot,3,,97,28.25687,82.34508
4/30/2024,Karnali,Salyan,Kumakhmalika,4,,68,28.60885,82.23126
4/30/2024,Karnali,Surkhet,Birendranagar,14,,79,28.68675,81.6073
4/30/2024,Karnali,Surkhet,Birendranagar,14,,62,28.68137,81.60432
4/30/2024,far west,Kailali,Gauriganga,7,,60,28.79896,80.87312
4/30/2024,far west,Kailali,Mohanyal,2,,87,28.82617,81.02125
4/30/2024,far west,Kailali,Mohanyal,2,,88,28.82387,80.99757
4/30/2024,far west,Kailali,Gauriganga,7,,55,28.79824,80.86787
4/30/2024,far west,Kailali,Mohanyal,2,,92,28.82448,81.01642
4/30/2024,far west,Kailali,Mohanyal,2,,77,28.82229,80.99194
4/30/2024,Karnali,Surkhet,Chaukune,6,,34,28.88761,81.28074
4/30/2024,Karnali,Dailekh,Aathabis,1,,61,28.94736,81.49677
4/30/2024,Karnali,Dailekh,Thantikandh,1,,67,28.94624,81.51367
4/30/2024,far west,Kailali,Chure,2,,59,28.93665,80.8169
4/30/2024,far west,Kailali,Chure,5,,65,28.96985,80.63283
4/30/2024,far west,Kailali,Chure,5,,71,28.9706,80.62733
4/30/2024,far west,Dottie,Jorayal,6,,79,29.02497,80.66663
4/30/2024,far west,Dadeldhura,Parashuram,11,,44,29.04192,80.4529
4/30/2024,far west,Dadeldhura,Parashuram,2,,8,29.22506,80.4244
4/30/2024,far west,Dottie,Shikhar,11,,74,29.31001,80.79095
4/30/2024,far west,Baitadi,Melauli,1,,52,29.40458,80.44458
4/30/2024,far west,Baitadi,Melauli,1,,38,29.40969,80.45811
4/30/2024,far west,surprise,Turmakhad,3,,79,28.95529,81.41112
4/30/2024,Karnali,Dailekh,Dungeshwor,1,,64,28.78583,81.69594
4/30/2024,Karnali,Dailekh,Dungeshwor,1,,53,28.78889,81.70116
4/30/2024,Karnali,Surkhet,Chingad,2,,27,28.62697,81.89762
4/30/2024,Karnali,Salyan,Kapurkot,5,,52,28.27782,82.346
4/30/2024,Karnali,Salyan,Kapurkot,5,,73,28.27342,82.32924
4/30/2024,Gandaki,Kaski,Madi,7,,49,28.27198,84.07986
4/30/2024,Lumbini,Arghakhanchi,Malarani,3,,51,28.0505,83.15331
4/30/2024,Gandaki,Lamjung,Besishahar,1,,12,28.18184,84.40931
4/30/2024,Gandaki,Lamjung,Besishahar,1,,74,28.18075,84.41573
4/30/2024,Lumbini,Palpa,Ribdikot,6,,70,27.8326,83.4475
4/30/2024,Bagmati,Sindhupalchok,Barhabise,7,,60,27.84195,85.86671
4/30/2024,Bagmati,Sindhupalchok,Tripurasundari,5,,35,27.71378,85.90126
4/30/2024,Bagmati,dolakha,Gaurishankar,8,Gourishankar Conservation Area,65,27.76538,86.20587
4/30/2024,Bagmati,Kavrepalanchok,Bhumlu,2,,64,27.6433,85.78815
4/30/2024,Bagmati,Kavrepalanchok,Panauti,12,,35,27.5574,85.47134
4/30/2024,Bagmati,Ramechap,Doramba,6,,59,27.56586,85.87816
4/30/2024,Bagmati,Kavrepalanchok,Roshi,4,,68,27.48203,85.63268
4/30/2024,Bagmati,Sindhuli,Phikkal,3,,79,27.20722,86.25588
4/30/2024,Bagmati,Sindhuli,Phikkal,3,,90,27.20555,86.25055
4/30/2024,Koshi,Khotang,Halesi Tuwachung,9,,82,27.2308,86.6524
4/30/2024,Koshi,Udaipur,Sunkoshi,5,,72,27.07237,86.69438
4/30/2024,far west,Baitadi,Melauli,1,,58,29.40971,80.45432
4/30/2024,far west,Dottie,Shikhar,1,,66,29.16186,80.89489
4/30/2024,far west,surprise,Turmakhad,3,,31,28.94954,81.4056
4/30/2024,Karnali,Surkhet,Chingad,3,,90,28.65665,81.83207
4/30/2024,far west,surprise,Turmakhad,3,,72,28.94807,81.41569
4/30/2024,far west,Kailali,Chure,1,,60,28.99796,80.68337
4/30/2024,Karnali,Surkhet,Chaukune,1,,71,28.91127,81.09169
4/30/2024,Karnali,Dailekh,Dungeshwor,1,,93,28.78632,81.69902
4/30/2024,far west,Dottie,Badikedar,1,,41,29.01037,80.79102
4/30/2024,far west,Kailali,Gauriganga,6,,63,28.80827,80.65623
4/30/2024,Karnali,Salyan,Kumakhmalika,3,,82,28.53174,82.22372
4/30/2024,Gandaki,Lamjung,Besishahar,1,,63,28.17826,84.42336
4/30/2024,Karnali,Surkhet,Barahtal,1,,62,28.58788,81.47813
4/30/2024,Karnali,Salyan,Chhatreshwori,3,,95,28.34748,82.27871
4/30/2024,Karnali,Salyan,Chhatreshwori,3,,76,28.34594,82.2888
4/30/2024,Karnali,Salyan,Kapurkot,5,,79,28.27343,82.33999
4/30/2024,Lumbini,Pyuthan,Jhimruk,7,,50,28.14886,82.96375
4/30/2024,Koshi,Solukhumbu,Dudhkaushika,3,,93,27.37228,86.67653
4/30/2024,Gandaki,Nawalpur,Gaidakot,3,,82,27.75803,84.40071
4/30/2024,Lumbini,Pyuthan,Mandavi,2,,49,28.0212,82.71522
4/30/2024,Lumbini,Dang,Ghorahi,5,,48,27.96368,82.4278
4/30/2024,Lumbini,Dang,Rajpur,7,,74,27.89036,82.12933
4/30/2024,Bagmati,Sindhuli,Hariharpurgadhi,1,,77,27.32131,85.4399
4/30/2024,Bagmati,Sindhuli,Hariharpurgadhi,1,,69,27.31894,85.4531
4/30/2024,Koshi,Dhankuta,Chaubise,8,,43,26.87226,87.46883
4/30/2024,Koshi,Khotang,Barahapokhari,2,,67,26.90058,86.77413
05/01/2024,far west,Dadeldhura,Ajaymeru,6,,66,29.38646,80.43736
05/01/2024,Karnali,Salyan,Chhatreshwori,3,,95,28.35498,82.28962
05/01/2024,Karnali,Salyan,Chhatreshwori,5,,73,28.37095,82.28941
05/01/2024,Karnali,Salyan,Chhatreshwori,5,,93,28.36776,82.29362
05/01/2024,Karnali,Salyan,Chhatreshwori,5,,93,28.36776,82.29362
05/01/2024,Karnali,Salyan,Chhatreshwori,5,,73,28.37095,82.28941
05/01/2024,Karnali,Salyan,Chhatreshwori,3,,95,28.35498,82.28962
05/01/2024,far west,Dadeldhura,Ajaymeru,6,,66,29.38646,80.43736
4/30/2024,far west,surprise,Turmakhad,3,,79,28.95529,81.41112
4/30/2024,Karnali,Dailekh,Dungeshwor,1,,64,28.78583,81.69594
4/30/2024,Karnali,Dailekh,Dungeshwor,1,,53,28.78889,81.70116
4/30/2024,Karnali,Surkhet,Chingad,2,,27,28.62697,81.89762
4/30/2024,Karnali,Salyan,Kapurkot,5,,52,28.27782,82.346
4/30/2024,Karnali,Salyan,Kapurkot,5,,73,28.27342,82.32924
4/30/2024,Gandaki,Kaski,Madi,7,,49,28.27198,84.07986
4/30/2024,Lumbini,Arghakhanchi,Malarani,3,,51,28.0505,83.15331
4/30/2024,Gandaki,Lamjung,Besishahar,1,,12,28.18184,84.40931
4/30/2024,Gandaki,Lamjung,Besishahar,1,,74,28.18075,84.41573
4/30/2024,Lumbini,Palpa,Ribdikot,6,,70,27.8326,83.4475
4/30/2024,Bagmati,Sindhupalchok,Barhabise,7,,60,27.84195,85.86671
4/30/2024,Bagmati,Sindhupalchok,Tripurasundari,5,,35,27.71378,85.90126
4/30/2024,Bagmati,dolakha,Gaurishankar,8,Gourishankar Conservation Area,65,27.76538,86.20587
4/30/2024,Bagmati,Kavrepalanchok,Bhumlu,2,,64,27.6433,85.78815
4/30/2024,Bagmati,Kavrepalanchok,Panauti,12,,35,27.5574,85.47134
4/30/2024,Bagmati,Ramechap,Doramba,6,,59,27.56586,85.87816
4/30/2024,Bagmati,Kavrepalanchok,Roshi,4,,68,27.48203,85.63268
4/30/2024,Bagmati,Sindhuli,Phikkal,3,,79,27.20722,86.25588
4/30/2024,Bagmati,Sindhuli,Phikkal,3,,90,27.20555,86.25055
4/30/2024,Koshi,Khotang,Halesi Tuwachung,9,,82,27.2308,86.6524
4/30/2024,Koshi,Udaipur,Sunkoshi,5,,72,27.07237,86.69438
4/30/2024,far west,Baitadi,Melauli,1,,58,29.40971,80.45432
4/30/2024,far west,surprise,Turmakhad,3,,31,28.94954,81.4056
4/30/2024,Karnali,Surkhet,Chingad,3,,90,28.65665,81.83207
4/30/2024,far west,Dottie,Shikhar,1,,66,29.16186,80.89489
4/30/2024,far west,Kailali,Chure,1,,60,28.99796,80.68337
4/30/2024,far west,Dottie,Badikedar,1,,41,29.01037,80.79102
4/30/2024,Karnali,Surkhet,Chaukune,1,,71,28.91127,81.09169
4/30/2024,Karnali,Dailekh,Dungeshwor,1,,93,28.78632,81.69902
4/30/2024,far west,surprise,Turmakhad,3,,72,28.94807,81.41569
4/30/2024,far west,Kailali,Gauriganga,6,,63,28.80827,80.65623
4/30/2024,Karnali,Salyan,Kumakhmalika,3,,82,28.53174,82.22372
4/30/2024,Gandaki,Lamjung,Besishahar,1,,63,28.17826,84.42336
4/30/2024,Karnali,Surkhet,Barahtal,1,,62,28.58788,81.47813
4/30/2024,Karnali,Salyan,Chhatreshwori,3,,95,28.34748,82.27871
4/30/2024,Karnali,Salyan,Chhatreshwori,3,,76,28.34594,82.2888
4/30/2024,Karnali,Salyan,Kapurkot,5,,79,28.27343,82.33999
4/30/2024,Lumbini,Pyuthan,Jhimruk,7,,50,28.14886,82.96375
4/30/2024,Koshi,Solukhumbu,Dudhkaushika,3,,93,27.37228,86.67653
4/30/2024,Gandaki,Nawalpur,Gaidakot,3,,82,27.75803,84.40071
4/30/2024,Lumbini,Pyuthan,Mandavi,2,,49,28.0212,82.71522
4/30/2024,Lumbini,Dang,Ghorahi,5,,48,27.96368,82.4278
4/30/2024,Lumbini,Dang,Rajpur,7,,74,27.89036,82.12933
4/30/2024,Bagmati,Sindhuli,Hariharpurgadhi,1,,77,27.32131,85.4399
4/30/2024,Bagmati,Sindhuli,Hariharpurgadhi,1,,69,27.31894,85.4531
4/30/2024,Koshi,Dhankuta,Chaubise,8,,43,26.87226,87.46883
4/30/2024,Koshi,Khotang,Barahapokhari,2,,67,26.90058,86.77413
05/01/2024,Bagmati,Ramechap,Manthali,10,,78,27.46436,86.03493
05/01/2024,Bagmati,Ramechap,Khadadevi,2,,75,27.44369,85.90933
05/01/2024,Bagmati,Makwanpur,Bakaiya,6,,62,27.31717,85.15647
05/01/2024,Bagmati,Ramechap,Khadadevi,1,,80,27.44154,85.83717
05/01/2024,Bagmati,Kavrepalanchok,Roshi,12,,76,27.43043,85.7701
05/01/2024,Bagmati,Kavrepalanchok,Mahabharat,3,,54,27.40523,85.61857
05/01/2024,Bagmati,Kavrepalanchok,Mahabharat,3,,32,27.4033,85.60703
05/01/2024,Bagmati,dolakha,Jiri,8,,73,27.59321,86.20101
05/01/2024,Bagmati,dolakha,Jiri,1,Gourishankar Conservation Area,79,27.69262,86.35712
05/01/2024,Bagmati,dolakha,Gaurishankar,6,Gourishankar Conservation Area,80,27.75315,86.22133
05/01/2024,Bagmati,dolakha,Gaurishankar,8,Gourishankar Conservation Area,81,27.76243,86.21967
05/01/2024,Bagmati,dolakha,Gaurishankar,8,Gourishankar Conservation Area,86,27.8032,86.23592
05/01/2024,Bagmati,Chitwan,Chitawan National Park,99,Chitwan National Park,75,27.54822,84.52957
05/01/2024,Gandaki,Nawalpur,Gaidakot,3,,36,27.75126,84.38829
05/01/2024,Bagmati,Sindhupalchok,Panchpokhari Thangpal,3,Langtang National Nikunj Intermediate Zone,70,27.97946,85.66839
05/01/2024,Gandaki,Gurkha,Gandaki,7,,28,27.84001,84.71941
05/01/2024,Gandaki,Gurkha,Gandaki,7,,56,27.83829,84.71423
05/01/2024,Lumbini,Palpa,Purbakhola,2,,48,27.79094,83.75382
05/01/2024,Lumbini,Kapilavastu,Bijayanagar,1,,78,27.66747,82.7754
05/01/2024,Lumbini,Palpa,Purbakhola,6,,62,27.87033,83.74293
05/01/2024,Lumbini,Palpa,Purbakhola,6,,94,27.86754,83.72775
05/01/2024,Bagmati,Dhading,Rubi Valley,4,,81,28.14399,85.11196
05/01/2024,Gandaki,Sanja,Biruwa,6,,80,27.97523,83.89914
05/01/2024,Gandaki,Sanja,Harinas,5,,57,27.97223,83.908
05/01/2024,Gandaki,Sanja,Biruwa,6,,71,27.96958,83.89355
05/01/2024,Lumbini,Palpa,Rainadevi Chhahara,3,,84,27.92357,83.34182
05/01/2024,Gandaki,Lamjung,Besishahar,1,,46,28.16838,84.42184
05/01/2024,Gandaki,Lamjung,Besishahar,1,,79,28.17848,84.41966
05/01/2024,Lumbini,Gulmi,Chandrakot,4,,83,28.12596,83.43138
05/01/2024,Lumbini,Pyuthan,Ayirabati,5,,88,28.04356,82.86174
05/01/2024,Lumbini,Pyuthan,Mallarani,5,,100,28.0552,82.86153
05/01/2024,Lumbini,Pyuthan,Mallarani,5,,70,28.05189,82.84367
05/01/2024,Lumbini,Dang,Ghorahi,5,,47,27.97025,82.40752
05/01/2024,Lumbini,Pyuthan,Mallarani,3,,84,28.05675,82.87468
05/01/2024,Lumbini,Pyuthan,Mallarani,5,,98,28.05329,82.85671
05/01/2024,Gandaki,Kaski,Pokhara Lekhnath,24,,45,28.26348,83.91825
05/01/2024,Lumbini,Gulmi,Isma,2,,70,28.15751,83.22404
05/01/2024,Lumbini,left,Rapti Sonari,2,,71,28.10223,81.90142
05/01/2024,Lumbini,left,Rapti Sonari,2,,87,28.09838,81.88181
05/01/2024,Lumbini,left,Rapti Sonari,2,,47,28.11034,81.87885
05/01/2024,Karnali,Salyan,Kapurkot,5,,66,28.24157,82.36967
05/01/2024,Karnali,Salyan,Kapurkot,3,,73,28.23785,82.34995
05/01/2024,Karnali,Salyan,Kapurkot,3,,44,28.24877,82.35911
05/01/2024,Koshi,Dhankuta,Chaubise,8,,78,26.8762,87.46148
05/01/2024,Koshi,Panchthar,Kummayak,4,,71,27.08366,87.66844
05/01/2024,Koshi,Khotang,Khotehang,9,,65,27.02177,86.79316
05/01/2024,Koshi,Khotang,Khotehang,8,,76,27.03093,86.79159
05/01/2024,Koshi,Udaipur,Rautamai,1,,65,27.02801,86.59574
05/01/2024,Koshi,Udaipur,Tapli,3,,57,27.02625,86.58466
05/01/2024,Koshi,Khotang,Lamidanda,3,,68,27.25339,86.6845
05/01/2024,Bagmati,Sindhuli,Phikkal,3,,77,27.17731,86.2178
05/01/2024,Koshi,Khotang,Lamidanda,3,,62,27.26241,86.682
05/01/2024,Bagmati,Sindhuli,Phikkal,3,,45,27.19394,86.26044
05/01/2024,Bagmati,Sindhuli,Phikkal,3,,82,27.19232,86.2505
